개방서비스명,상세영업상태명,주소,대분류,중분류,사업장명,업태구분명,좌표정보(x),좌표정보(y)
유흥주점영업,영업,"충청남도 서산시 읍내1로 34, 2층 (읍내동)",충청남도,서산시,브이아이피가요주점,룸살롱,150924.8024,364453.5884
유흥주점영업,영업,"충청남도 서산시 읍내1로 35, 2층 (읍내동, 서부상가 11,12,13,14,15,52,53호)",충청남도,서산시,춘자 노래클럽주점,룸살롱,150878.333,364446.1706
유흥주점영업,영업,"충청남도 서산시 읍내1로 35, 2층 1~6,42~47,58~61호 (읍내동, 서부상가)",충청남도,서산시,샤방샤방,룸살롱,150878.333,364446.1706
유흥주점영업,영업,"충청남도 서산시 읍내1로 35, 2층 21~22,72~73,90~93호 (읍내동)",충청남도,서산시,럭셔리 가요주점,룸살롱,150878.333,364446.1706
유흥주점영업,영업,"충청남도 서산시 읍내1로 35, 2층 23~26,68~70,74~76,87~89,94~97호 (읍내동)",충청남도,서산시,여보여보클럽,룸살롱,150878.333,364446.1706
유흥주점영업,영업,"충청남도 서산시 읍내1로 35, 2층 27,28,29,30호 (읍내동, 서부상가)",충청남도,서산시,키스가요주점,룸살롱,150878.333,364446.1706
유흥주점영업,영업,"충청남도 서산시 읍내1로 35, 2층 33,63,80,81,82,83,102호 (읍내동, 서부상가)",충청남도,서산시,바나나가요클럽,룸살롱,150878.333,364446.1706
유흥주점영업,영업,"충청남도 서산시 읍내1로 35, 2층 65,66,67,77,78,79호 (읍내동, 서부상가)",충청남도,서산시,미인가요주점,룸살롱,150878.333,364446.1706
유흥주점영업,영업,"충청남도 서산시 읍내1로 35, 2층 84~86,98~101호 (읍내동, 서부상가)",충청남도,서산시,똥쌍피,룸살롱,150878.333,364446.1706
유흥주점영업,영업,"충청남도 서산시 읍내1로 35, 3층 24~28호 (읍내동, 서부상가)",충청남도,서산시,18번뮤직타운,노래클럽,150878.333,364446.1706
단란주점영업,영업,"충청남도 서산시 읍내1로 35, 서부상가 2층 36~38호 (읍내동)",충청남도,서산시,미니콘서트,단란주점,150878.333,364446.1706
유흥주점영업,영업,"충청남도 서산시 읍내1로 35, 지하1층 101호 (읍내동, 서부상가)",충청남도,서산시,호박성인관광나이트,고고(디스코)클럽,150878.333,364446.1706
유흥주점영업,영업,"충청남도 서산시 읍내1로 35, 지하층 (읍내동)",충청남도,서산시,호박클럽,룸살롱,150878.333,364446.1706
유흥주점영업,영업,"충청남도 서산시 읍내1로 36, 2층 (읍내동)",충청남도,서산시,신제니아유흥주점,룸살롱,150920.4215,364468.8316
유흥주점영업,영업,"충청남도 서산시 읍내1로 44, 2층 (읍내동)",충청남도,서산시,천궁가요클럽주점,룸살롱,150901.6873,364535.195
유흥주점영업,영업,"충청남도 서산시 읍내1로 48, 2층 (읍내동)",충청남도,서산시,제일,룸살롱,150900.4771,364571.129
유흥주점영업,영업,"충청남도 서산시 읍내1로 48, 지하층 (읍내동)",충청남도,서산시,백작,룸살롱,150900.4771,364571.129
유흥주점영업,영업,"충청남도 서산시 읍내1로 5, 서령상가 A동 1층 33~35호 (읍내동)",충청남도,서산시,여울목 가요주점,룸살롱,150933.9517,364178.9281
유흥주점영업,영업,"충청남도 서산시 읍내1로 5, 서령상가 A동 1층 7~9, 16~18호 (읍내동)",충청남도,서산시,꼭지가요주점,룸살롱,150933.9517,364178.9281
유흥주점영업,영업,"충청남도 서산시 읍내1로 5, 서령상가 A동 2층 (읍내동)",충청남도,서산시,탱자,룸살롱,150933.9517,364178.9281
단란주점영업,영업,"충청남도 서산시 읍내1로 5, 서령상가 B동 2층 3호 (읍내동)",충청남도,서산시,추억의7080라이브,단란주점,150933.9517,364178.9281
유흥주점영업,영업,"충청남도 서산시 읍내1로 5, 서령상가 C동 지하1층 3호 (읍내동)",충청남도,서산시,짱노래주점,룸살롱,150933.9517,364178.9281
유흥주점영업,영업,"충청남도 서산시 읍내1로 8, 1,2층 (읍내동)",충청남도,서산시,앵두,룸살롱,150989.6828,364187.5394
유흥주점영업,영업,"충청남도 서산시 읍내1로 9, 지하1층 (읍내동)",충청남도,서산시,비서실노래주점,노래클럽,150957.2414,364195.8258
유흥주점영업,영업,충청남도 서산시 읍내5로 35 (읍내동),충청남도,서산시,팡팡 가요주점,룸살롱,150923.9927,364235.5756
유흥주점영업,영업,"충청남도 서산시 읍내6로 28, 1층 (읍내동)",충청남도,서산시,탑노래주점,룸살롱,150975.2078,364368.7571
단란주점영업,영업,"충청남도 서산시 읍내6로 36 (읍내동,(1층))",충청남도,서산시,행복e음,단란주점,151044.0001,364388.6166
단란주점영업,영업,"충청남도 서산시 중앙로 73, 2층 (동문동)",충청남도,서산시,장녹수,단란주점,151586.1888,364352.8484
단란주점영업,영업,충청남도 서산시 중앙로 84 (동문동),충청남도,서산시,세븐,단란주점,151647.4551,364254.7846
단란주점영업,영업,충청남도 서산시 중앙로 91 (동문동),충청남도,서산시,대박7080라이브클럽,단란주점,151737.6567,364232.3743
단란주점영업,영업,충청남도 서산시 중앙로 98-1 (동문동),충청남도,서산시,홀인원,단란주점,151758.9448,364160.6283
단란주점영업,영업,"충청남도 서산시 해미면 남문1로 48, 나동 201호",충청남도,서산시,황제단란주점,단란주점,159451.3161,356706.0004
유흥주점영업,영업,"충청남도 서산시 해미면 남문4로 15, 지하1층",충청남도,서산시,조이노래클럽주점,룸살롱,159212.5333,356820.3938
단란주점영업,영업,"충청남도 서산시 해미면 남문4로 19, 지하1층",충청남도,서산시,다래단란주점,단란주점,159186.1849,356786.1667
단란주점영업,영업,충청남도 서산시 해미면 남문4로 지하 4,충청남도,서산시,키스 단란주점,단란주점,159264.6059,356927.0794
유흥주점영업,영업,"충청남도 서산시 해미면 읍성마을3길 9-8 (,207-6(지하1층))",충청남도,서산시,그랜드룸,룸살롱,159262.5599,356766.4382
유흥주점영업,영업,"충청남도 서산시 해미면 읍성마을4길 17-7, 2층",충청남도,서산시,놀자노래클럽,노래클럽,159286.8132,356763.0586
유흥주점영업,영업,"충청남도 서산시 효행1로 14, 3~4층 (동문동)",충청남도,서산시,신아리랑,룸살롱,151099.3792,364251.179
유흥주점영업,영업,"충청남도 서산시 효행1로 3, 지하층 (읍내동)",충청남도,서산시,갤러리가요주점,룸살롱,150995.1498,364258.6127
유흥주점영업,영업,"충청남도 서산시 효행1로 4, 2층 (읍내동)",충청남도,서산시,애플노래클럽주점,룸살롱,150998.5761,364230.2629
유흥주점영업,영업,"충청남도 서산시 효행7로 지하 4, 1층 (동문동)",충청남도,서산시,리치유흥주점,룸살롱,151546.9003,364280.6831
유흥주점영업,영업,충청남도 서천군 서면 부사로 259,충청남도,서천군,파티가요주점,룸살롱,157425.4877,296819.8761
단란주점영업,영업,충청남도 서천군 서면 춘장대길 20-10,충청남도,서천군,베테랑 노래주점,단란주점,157090.8273,296021.8313
유흥주점영업,영업,충청남도 서천군 서면 춘장대로 102,충청남도,서천군,OK노래빵,룸살롱,157278.2145,295771.043
유흥주점영업,영업,충청남도 서천군 서면 춘장대로 116,충청남도,서천군,중앙가요주점,룸살롱,157340.8398,295897.1128
유흥주점영업,영업,충청남도 서천군 서면 춘장대로 129,충청남도,서천군,에펠탑,룸살롱,157375.3071,296039.9228
단란주점영업,영업,충청남도 서천군 서면 춘장대로 135,충청남도,서천군,이화단란주점,단란주점,157405.8738,296082.9757
단란주점영업,영업,충청남도 서천군 서천읍 군사길 18,충청남도,서천군,7080 클럽,단란주점,172628.3326,286268.8456
단란주점영업,영업,충청남도 서천군 서천읍 군사길 3-1,충청남도,서천군,베르사유노래장,단란주점,172476.2465,286254.3468
유흥주점영업,영업,충청남도 서천군 서천읍 군사길 3-1,충청남도,서천군,베르사유 노래주점,룸살롱,172476.2465,286254.3468
유흥주점영업,영업,충청남도 서천군 서천읍 군청로 32,충청남도,서천군,발리노래장,룸살롱,172115.7133,286388.8817
단란주점영업,영업,충청남도 서천군 서천읍 서천로 129,충청남도,서천군,스타,단란주점,171659.0483,286586.6897
유흥주점영업,영업,충청남도 서천군 서천읍 서천로 44,충청남도,서천군,놀이터가요주점,룸살롱,172436.8988,286232.5391
단란주점영업,영업,충청남도 서천군 서천읍 서천로 6,충청남도,서천군,1번지 퓨전노래주점,단란주점,172796.4609,286100.9111
유흥주점영업,영업,충청남도 서천군 서천읍 서천로 82-2,충청남도,서천군,미라보,룸살롱,172072.7119,286361.6599
유흥주점영업,영업,"충청남도 서천군 서천읍 서천로84번길 8, 에펠탑가요주점",충청남도,서천군,연예인가요주점,룸살롱,172069.0553,286402.073
유흥주점영업,영업,충청남도 서천군 서천읍 충절로59번길 18,충청남도,서천군,겐조가요주점,룸살롱,171996.3184,286186.6598
유흥주점영업,영업,충청남도 서천군 서천읍 충절로59번길 46,충청남도,서천군,런던가요주점,룸살롱,172037.4953,286313.5226
유흥주점영업,영업,충청남도 서천군 서천읍 충절로59번길 50,충청남도,서천군,또올레 가요주점,룸살롱,172046.5622,286326.9496
유흥주점영업,영업,충청남도 서천군 장항읍 신창동로23번길 2,충청남도,서천군,약속의 가요주점,룸살롱,172178.2923,278954.79
유흥주점영업,영업,충청남도 서천군 장항읍 신창동로23번길 2,충청남도,서천군,가나다크럽,고고(디스코)클럽,172178.2923,278954.79
단란주점영업,영업,충청남도 서천군 장항읍 장산로 590-7,충청남도,서천군,카네기홀 단란주점,단란주점,174913.2296,277892.2437
유흥주점영업,영업,충청남도 서천군 장항읍 장서로 72,충청남도,서천군,카멜레온가요주점,룸살롱,172793.6161,279368.9026
유흥주점영업,영업,충청남도 서천군 장항읍 장서로24번길 5,충청남도,서천군,야화,룸살롱,172751.5409,278891.626
유흥주점영업,영업,충청남도 서천군 장항읍 장서로29번길 13,충청남도,서천군,귀빈,룸살롱,172657.0255,278935.091
단란주점영업,영업,충청남도 서천군 장항읍 장서로29번길 30,충청남도,서천군,백승,단란주점,172579.7708,278963.6541
유흥주점영업,영업,충청남도 서천군 장항읍 장서로43번길 19,충청남도,서천군,화궁가요주점,룸살롱,172634.5686,279071.7812
유흥주점영업,영업,충청남도 서천군 장항읍 장서로47번길 7,충청남도,서천군,원더플,룸살롱,172701.7635,279117.8304
유흥주점영업,영업,충청남도 서천군 장항읍 장항로 191,충청남도,서천군,고추잠자리,룸살롱,172773.843,279017.4775
유흥주점영업,영업,충청남도 서천군 장항읍 장항로171번길 5,충청남도,서천군,생방송가요주점,룸살롱,172560.3147,279055.582
유흥주점영업,영업,충청남도 서천군 장항읍 장항로172번길 17,충청남도,서천군,토마토가요주점,룸살롱,172577.5724,278920.3364
유흥주점영업,영업,충청남도 서천군 장항읍 장항로172번길 7,충청남도,서천군,SBS노래주점,룸살롱,172579.7708,278963.6541
단란주점영업,영업,"충청남도 서천군 장항읍 장항로172번길 7, 2동 1층",충청남도,서천군,보리7080,단란주점,172579.7708,278963.6541
유흥주점영업,영업,충청남도 서천군 장항읍 장항로179번길 17,충청남도,서천군,유림가요주점,룸살롱,172643.378,279106.4126
유흥주점영업,영업,충청남도 서천군 장항읍 장항로179번길 19,충청남도,서천군,엔돌핀,룸살롱,172644.5759,279116.9141
유흥주점영업,영업,충청남도 서천군 장항읍 장항로180번길 16,충청남도,서천군,대벌노래클럽,룸살롱,172627.1987,278926.3376
유흥주점영업,영업,충청남도 서천군 장항읍 장항로196번길 9,충청남도,서천군,빨간 여우 주점,룸살롱,172823.4846,278887.0462
유흥주점영업,영업,충청남도 서천군 한산면 한산모시길 34-2,충청남도,서천군,나비가요주점,룸살롱,182210.9581,287159.7495
유흥주점영업,영업,충청남도 서천군 한산면 한산모시길 42-7,충청남도,서천군,거북선,룸살롱,182237.3539,287237.7167
유흥주점영업,영업,"충청남도 아산시 남산로 140, 2층 (용화동)",충청남도,아산시,퓨전노래타운,노래클럽,200719.3629,364167.2867
단란주점영업,영업,"충청남도 아산시 남산로 52, 2층 (온천동)",충청남도,아산시,꿀벅지단란주점,단란주점,199841.3268,364334.4747
유흥주점영업,영업,충청남도 아산시 남산로 57-10 (온천동),충청남도,아산시,굴다리노래클럽,비어(바)살롱,199948.5548,364369.3388
유흥주점영업,영업,충청남도 아산시 남산로 57-9 (온천동),충청남도,아산시,서부노래클럽,노래클럽,199920.2794,364379.0681
